State,County,Agency Name,Ori,Division Name,Region Name,Region Description,Agency Type Name,NIBRS,NIBRS Start Date,Latitude,Longitude
Kentucky,CAMPBELL,Alexandria Police Department,KY0190700,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.957138,-84.39424
Kentucky,CAMPBELL,Southgate Police Department,KY0190800,East South Central,South,Region III,City,TRUE,2012-01-01T00:00:00.000Z,38.946981,-84.379583
Kentucky,CAMPBELL,Cold Spring Police Department,KY0190900,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,39.00067,-84.42031
Kentucky,CAMPBELL,Wilder Police Department,KY0191200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,39.05607,-84.486855
Kentucky,CAMPBELL,Northern Kentucky University,KY0191500,East South Central,South,Region III,University or College,TRUE,2009-01-01T00:00:00.000Z,38.946981,-84.379583
Kentucky,CARLISLE,Carlisle County Sheriff's Office,KY0200000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.857726,-88.975757
Kentucky,CARLISLE,Bardwell Police Department,KY0200100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.857726,-88.975757
Kentucky,CARROLL,Carroll County Sheriff's Office,KY0210000,East South Central,South,Region III,County,TRUE,2010-01-01T00:00:00.000Z,38.73744,-85.061615
Kentucky,CARROLL,Carrollton Police Department,KY0210100,East South Central,South,Region III,City,TRUE,2000-01-01T00:00:00.000Z,38.668284,-85.124083
Kentucky,CARTER,Carter County Sheriff's Office,KY0220000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.309555,-83.048821
Kentucky,CARTER,Grayson Police Department,KY0220100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.3317,-82.94438
Kentucky,CARTER,Olive Hill Police Department,KY0220200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.309555,-83.048821
Kentucky,CASEY,Casey County Sheriff's Office,KY0230000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.321962,-84.92822
Kentucky,CASEY,Liberty Police Department,KY0230100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.321962,-84.92822
Kentucky,CASEY,Casey County Constable District 2,KY0230300,East South Central,South,Region III,Other,TRUE,2019-10-01T00:00:00.000Z,,
Kentucky,CASEY,Casey County Constable District 1,KY0230400,East South Central,South,Region III,Other,FALSE,,,
Kentucky,CHRISTIAN,Christian County Sheriff's Office,KY0240000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.867123,-87.48955
Kentucky,CHRISTIAN,Hopkinsville Police Department,KY0240100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.870354,-87.486595
Kentucky,CHRISTIAN,Pembroke Police Department,KY0240300,East South Central,South,Region III,City,TRUE,2012-01-01T00:00:00.000Z,36.892059,-87.492986
Kentucky,CHRISTIAN,Oak Grove Police Department,KY0240500,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.892059,-87.492986
Kentucky,CHRISTIAN,Pennyrile Narcotics Task Force,KY0240600,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,36.892059,-87.492986
Kentucky,CHRISTIAN,Christian County Constable District 2,KY0240700,East South Central,South,Region III,Other,FALSE,,,
Kentucky,CLARK,Clark County Sheriff's Office,KY0250000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.99308,-84.17733
Kentucky,CLARK,Winchester Police Department,KY0250100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.970133,-84.144974
Kentucky,CLARK,Clark County School System,KY0250400,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,37.981075,-84.192696
Kentucky,CLARK,Clark County Constable,KY0250600,East South Central,South,Region III,Other,TRUE,2020-03-01T00:00:00.000Z,,
Kentucky,CLAY,Clay County Sheriff's Office,KY0260000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.155434,-83.763435
Kentucky,CLAY,Manchester Police Department,KY0260100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.164466,-83.710762
Kentucky,CLINTON,Clinton County Sheriff's Office,KY0270000,East South Central,South,Region III,County,TRUE,2012-01-01T00:00:00.000Z,36.728865,-85.153426
Kentucky,CLINTON,Albany Police Department,KY0270100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.728865,-85.153426
Kentucky,CRITTENDEN,Crittenden County Sheriff's Office,KY0280000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.358149,-88.10501
Kentucky,CRITTENDEN,Marion Police Department,KY0280100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.334797,-88.08108
Kentucky,CUMBERLAND,Cumberland County Sheriff's Office,KY0290000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.784227,-85.393499
Kentucky,CUMBERLAND,Burkesville Police Department,KY0290100,East South Central,South,Region III,City,TRUE,2010-11-01T00:00:00.000Z,36.784227,-85.393499
Kentucky,DAVIESS,Daviess County Sheriff's Office,KY0300000,East South Central,South,Region III,County,TRUE,1999-01-01T00:00:00.000Z,37.774654,-87.11237
Kentucky,DAVIESS,Owensboro Police Department,KY0300100,East South Central,South,Region III,City,TRUE,2007-01-01T00:00:00.000Z,37.731671,-87.087139
Kentucky,EDMONSON,Edmonson County Sheriff's Office,KY0310000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.227856,-86.217778
Kentucky,EDMONSON,Brownsville Police Department,KY0310100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.227856,-86.217778
Kentucky,ELLIOTT,Elliott County Sheriff's Office,KY0320000,East South Central,South,Region III,County,TRUE,2012-01-01T00:00:00.000Z,38.115438,-83.097209
Kentucky,ESTILL,Estill County Sheriff's Office,KY0330000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.69921,-83.9752
Kentucky,ESTILL,Irvine Police Department,KY0330100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.692449,-83.963983
Kentucky,ESTILL,Ravenna Police Department,KY0330200,East South Central,South,Region III,City,TRUE,2010-02-01T00:00:00.000Z,37.685017,-83.95427
Kentucky,FAYETTE,Fayette County Sheriff's Office,KY0340000,East South Central,South,Region III,County,TRUE,2015-05-01T00:00:00.000Z,38.047245,-84.49579
Kentucky,FAYETTE,Lexington Police Department,KY0340200,East South Central,South,Region III,City,TRUE,2010-10-01T00:00:00.000Z,38.045673,-84.496284
Kentucky,FAYETTE,University of Kentucky,KY0340300,East South Central,South,Region III,University or College,TRUE,2001-01-01T00:00:00.000Z,38.037777,-84.4997
Kentucky,FAYETTE,Fayette County Schools,KY0340400,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,38.036545,-84.48592
Kentucky,FAYETTE,Lexington Bluegrass Airport,KY0340500,East South Central,South,Region III,Other,TRUE,2010-04-01T00:00:00.000Z,38.04407,-84.59362
Kentucky,FAYETTE,Fayette County Constable District 1,KY0340700,East South Central,South,Region III,Other,TRUE,2019-09-01T00:00:00.000Z,,
Kentucky,FAYETTE,Kentucky Horse Park,KY0340800,East South Central,South,Region III,Other State Agency,TRUE,2009-01-01T00:00:00.000Z,38.040149,-84.458421
Kentucky,FLEMING,Fleming County Sheriff's Office,KY0350000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.423786,-83.73422
Kentucky,FLEMING,Flemingsburg Police Department,KY0350100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.421734,-83.7342
Kentucky,FLOYD,Floyd County Sheriff's Office,KY0360000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.558283,-82.740337
Kentucky,FLOYD,Prestonsburg Police Department,KY0360100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.672394,-82.73068
Kentucky,FLOYD,Wheelwright Police Department,KY0360200,East South Central,South,Region III,City,TRUE,2010-06-01T00:00:00.000Z,37.558283,-82.740337
Kentucky,FLOYD,Martin Police Department,KY0360300,East South Central,South,Region III,City,TRUE,2011-05-01T00:00:00.000Z,37.558283,-82.740337
Kentucky,FLOYD,Wayland Police Department,KY0360400,East South Central,South,Region III,City,TRUE,2013-06-01T00:00:00.000Z,37.558283,-82.740337
Kentucky,FLOYD,Allen Police Department,KY0360500,East South Central,South,Region III,City,FALSE,2015-05-01T00:00:00.000Z,37.558283,-82.740337
Kentucky,FRANKLIN,Franklin County Sheriff's Office,KY0370000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.234919,-84.868786
Kentucky,FRANKLIN,Frankfort Police Department,KY0370100,East South Central,South,Region III,City,TRUE,2009-05-01T00:00:00.000Z,38.234919,-84.868786
Kentucky,FRANKLIN,Motor Vehicle Enforcement,KY0370200,East South Central,South,Region III,Other State Agency,TRUE,2009-01-01T00:00:00.000Z,38.234919,-84.868786
Kentucky,FRANKLIN,Park Security,KY0370300,East South Central,South,Region III,Other State Agency,TRUE,2009-01-01T00:00:00.000Z,38.234919,-84.868786
Kentucky,FRANKLIN,Kentucky State University,KY0370500,East South Central,South,Region III,University or College,TRUE,2009-01-01T00:00:00.000Z,38.19979,-84.85649
Kentucky,FRANKLIN,Forestry Enforcement,KY0370800,East South Central,South,Region III,Other State Agency,FALSE,2015-05-01T00:00:00.000Z,38.215393,-84.839195
Kentucky,FRANKLIN,Fish and Wildlife Enforcement,KY0371200,East South Central,South,Region III,Other State Agency,TRUE,2012-01-01T00:00:00.000Z,38.173565,-84.92247
Kentucky,FRANKLIN,Alcohol Beverage Control Enforcement Division,KY0371400,East South Central,South,Region III,Other State Agency,TRUE,2012-10-01T00:00:00.000Z,38.157974,-84.89956
Kentucky,FRANKLIN,Department of Agriculture Animal Health Enforcement Division,KY0371800,East South Central,South,Region III,Other State Agency,TRUE,2015-04-01T00:00:00.000Z,38.234919,-84.868786
Kentucky,FRANKLIN,Franklin County Constable District 1,KY0372200,East South Central,South,Region III,Other,FALSE,2010-01-01T00:00:00.000Z,38.130898,-84.932655
Kentucky,FULTON,Fulton County Sheriff's Office,KY0380000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.55262,-89.187723
Kentucky,FULTON,Fulton Police Department,KY0380100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.55262,-89.187723
Kentucky,FULTON,Hickman Police Department,KY0380200,East South Central,South,Region III,City,TRUE,2015-05-01T00:00:00.000Z,36.55262,-89.187723
Kentucky,GALLATIN,Gallatin County Sheriff's Office,KY0390000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.760107,-84.862151
Kentucky,GALLATIN,Warsaw Police Department,KY0390100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.760107,-84.862151
Kentucky,GARRARD,Garrard County Sheriff's Office,KY0400000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.630162,-84.545856
Kentucky,GARRARD,Lancaster Police Department,KY0400100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.621395,-84.58586
Kentucky,GARRARD,Garrard County Constable District 2,KY0400200,East South Central,South,Region III,Other,TRUE,2019-10-01T00:00:00.000Z,,
Kentucky,GARRARD,Garrard County Constable District 1,KY0400600,East South Central,South,Region III,Other,FALSE,2017-01-01T00:00:00.000Z,37.630162,-84.545856
Kentucky,GARRARD,Garrard County Police Department,KY0400800,East South Central,South,Region III,County,TRUE,2016-09-01T00:00:00.000Z,,
Kentucky,GRANT,Grant County Sheriff's Office,KY0410000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.637524,-84.560555
Kentucky,GRANT,Williamstown Police Department,KY0410100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.64921,-84.625946
Kentucky,GRANT,Dry Ridge Police Department,KY0410200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.64921,-84.625946
Kentucky,GRAVES,Graves County Sheriff's Office,KY0420000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.74067,-88.635704
Kentucky,GRAVES,Mayfield Police Department,KY0420100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.741657,-88.637344
Kentucky,GRAVES,Graves County Constable District 2,KY0420400,East South Central,South,Region III,Other,FALSE,,,
Kentucky,GRAVES,Graves County Schools,KY0420700,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,36.723344,-88.649897
Kentucky,GRAYSON,Grayson County Sheriff's Office,KY0430000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.458577,-86.344011
Kentucky,GRAYSON,Leitchfield Police Department,KY0430100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.48007,-86.29276
Kentucky,GRAYSON,Caneyville Police Department,KY0430200,East South Central,South,Region III,City,FALSE,2015-05-01T00:00:00.000Z,37.458577,-86.344011
Kentucky,GRAYSON,Clarkson Police Department,KY0430300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.458577,-86.344011
Kentucky,GREEN,Green County Sheriff's Office,KY0440000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.261383,-85.50374
Kentucky,GREEN,Greensburg Police Department,KY0440100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.262486,-85.501656
Kentucky,GREENUP,Greenup County Sheriff's Office,KY0450000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.563596,-82.933832
Kentucky,GREENUP,Flatwoods Police Department,KY0450100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.515682,-82.723404
Kentucky,GREENUP,Greenup Police Department,KY0450200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.574684,-82.83243
Kentucky,GREENUP,Raceland Police Department,KY0450300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.541397,-82.73063
Kentucky,GREENUP,South Shore Police Department,KY0450400,East South Central,South,Region III,City,TRUE,2010-01-01T00:00:00.000Z,38.724247,-82.9654
Kentucky,GREENUP,Russell Police Department,KY0450500,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.563596,-82.933832
Kentucky,GREENUP,Worthington Police Department,KY0450600,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.563596,-82.933832
Kentucky,GREENUP,Bellefonte Police Department,KY0451000,East South Central,South,Region III,City,TRUE,2009-06-01T00:00:00.000Z,38.491722,-82.68829
Kentucky,HANCOCK,Hancock County Sheriff's Office,KY0460000,East South Central,South,Region III,County,TRUE,2009-12-01T00:00:00.000Z,37.843325,-86.792761
Kentucky,HANCOCK,Hawesville Police Department,KY0460100,East South Central,South,Region III,City,TRUE,2010-05-01T00:00:00.000Z,37.843325,-86.792761
Kentucky,HANCOCK,Lewisport Police Department,KY0460200,East South Central,South,Region III,City,TRUE,2010-03-01T00:00:00.000Z,37.843325,-86.792761
Kentucky,HARDIN,Hardin County Sheriff's Office,KY0470000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.693172,-85.857796
Kentucky,HARDIN,Elizabethtown Police Department,KY0470100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.687885,-85.86853
Kentucky,HARDIN,Radcliff Police Department,KY0470200,East South Central,South,Region III,City,TRUE,2008-10-01T00:00:00.000Z,37.838306,-85.94496
Kentucky,HARDIN,Vine Grove Police Department,KY0470300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.695836,-85.963183
Kentucky,HARDIN,West Point Police Department,KY0470400,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.000317,-85.94753
Kentucky,HARDIN,Hardin County Constable District 4,KY0470700,East South Central,South,Region III,Other,FALSE,2015-01-01T00:00:00.000Z,37.738125,-86.026924
Kentucky,HARDIN,Greater Hardin County Narcotics Task Force,KY0471500,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,37.682365,-85.89936
Kentucky,HARLAN,Harlan County Sheriff's Office,KY0480000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.859223,-83.221497
Kentucky,HARLAN,Cumberland Police Department,KY0480100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.975155,-82.981926
Kentucky,HARLAN,Harlan Police Department,KY0480200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.859223,-83.221497
Kentucky,HARLAN,Loyall Police Department,KY0480300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.859223,-83.221497
Kentucky,HARLAN,Lynch Police Department,KY0480400,East South Central,South,Region III,City,FALSE,2009-01-01T00:00:00.000Z,36.859223,-83.221497
Kentucky,HARLAN,Evarts Police Department,KY0480500,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.859223,-83.221497
Kentucky,HARLAN,Benham Police Department,KY0480600,East South Central,South,Region III,City,FALSE,2009-01-01T00:00:00.000Z,36.859223,-83.221497
Kentucky,HARRISON,Harrison County Sheriff's Office,KY0490000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.388958,-84.29589
Kentucky,HARRISON,Cynthiana Police Department,KY0490100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.444578,-84.334131
Kentucky,HARRISON,Bluegrass Narcotics Task Force,KY0491000,East South Central,South,Region III,Other,TRUE,2018-01-01T00:00:00.000Z,,
Kentucky,HART,Hart County Sheriff's Office,KY0500000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.313856,-85.881994
Kentucky,HART,Horse Cave Police Department,KY0500100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.313856,-85.881994
Kentucky,HART,Munfordville Police Department,KY0500200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.313856,-85.881994
Kentucky,HENDERSON,Henderson County Sheriff's Office,KY0510000,East South Central,South,Region III,County,TRUE,2005-01-01T00:00:00.000Z,37.83887,-87.5929
Kentucky,HENDERSON,Henderson Police Department,KY0510100,East South Central,South,Region III,City,TRUE,2007-01-01T00:00:00.000Z,37.792542,-87.572577
Kentucky,HENRY,Henry County Sheriff's Office,KY0520000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.451561,-85.120079
